experiment_id,successful,wave_amplitude,wave_frequency,square_position,square_dimension_perc,line_center_coordinates,line_thickness_perc,line_dimension_perc,line_angle,rotation,scale,filename
208,True,1.0,1.28,"(510, 245)",0.0,,0.0,0.0,0.0,"(16, 13)",0.9259042990070876,_claycode-pscejHqqS.png
210,True,0.1,1.63,"(302, 439)",0.0,,0.0,0.0,0.0,"(17, 17)",1.0884146248284143,_claycode-qwXqOPMnAPwG.png
211,True,0.2,1.11,"(1, 0)",0.0,,0.0,0.0,0.0,"(-11, 17)",1.0342246762013432,_claycode-qwXqOPMnAPwG.png
212,True,0.3,1.53,"(377, 672)",0.0,,0.0,0.0,0.0,"(-19, 11)",1.003147095094926,_claycode-qwXqOPMnAPwG.png
213,True,0.4,1.91,"(327, 433)",0.0,,0.0,0.0,0.0,"(13, 14)",0.9661839402474861,_claycode-qwXqOPMnAPwG.png
214,True,0.5,1.98,"(209, 32)",0.0,,0.0,0.0,0.0,"(-12, 15)",1.0711933820926673,_claycode-qwXqOPMnAPwG.png
215,True,0.6,1.08,"(134, 595)",0.0,,0.0,0.0,0.0,"(-16, -18)",1.013879340561544,_claycode-qwXqOPMnAPwG.png
216,True,0.7,1.26,"(26, 305)",0.0,,0.0,0.0,0.0,"(-17, -19)",1.0321026227809407,_claycode-qwXqOPMnAPwG.png
217,True,0.8,1.76,"(618, 251)",0.0,,0.0,0.0,0.0,"(14, 10)",0.9250269065121333,_claycode-qwXqOPMnAPwG.png
218,True,0.9,1.27,"(577, 404)",0.0,,0.0,0.0,0.0,"(-13, 19)",1.092492233781068,_claycode-qwXqOPMnAPwG.png
219,True,1.0,1.74,"(539, 636)",0.0,,0.0,0.0,0.0,"(13, -16)",0.9083474588818786,_claycode-qwXqOPMnAPwG.png
221,True,0.1,1.5,"(13, 137)",0.0,,0.0,0.0,0.0,"(19, -14)",0.9654818812895387,_claycodeart-8E5MS2e.png
222,True,0.2,1.72,"(4, 319)",0.0,,0.0,0.0,0.0,"(-12, -20)",1.0026521205188814,_claycodeart-8E5MS2e.png
223,True,0.3,1.52,"(608, 375)",0.0,,0.0,0.0,0.0,"(12, 15)",1.0930032600588762,_claycodeart-8E5MS2e.png
224,True,0.4,1.78,"(249, 148)",0.0,,0.0,0.0,0.0,"(14, 11)",1.0658353819091642,_claycodeart-8E5MS2e.png
225,True,0.5,1.33,"(277, 52)",0.0,,0.0,0.0,0.0,"(11, -16)",0.9545365889566736,_claycodeart-8E5MS2e.png
226,True,0.6,1.91,"(30, 121)",0.0,,0.0,0.0,0.0,"(-10, -16)",0.9116707833379003,_claycodeart-8E5MS2e.png
227,True,0.7,1.14,"(129, 655)",0.0,,0.0,0.0,0.0,"(17, -14)",0.9976673780833476,_claycodeart-8E5MS2e.png
228,True,0.8,1.9,"(456, 680)",0.0,,0.0,0.0,0.0,"(13, 15)",1.0601558472124786,_claycodeart-8E5MS2e.png
229,True,0.9,1.08,"(131, 39)",0.0,,0.0,0.0,0.0,"(-10, 16)",0.9365960172992878,_claycodeart-8E5MS2e.png
230,True,1.0,1.4,"(402, 424)",0.0,,0.0,0.0,0.0,"(-15, 13)",1.040186175681618,_claycodeart-8E5MS2e.png
232,True,0.1,1.53,"(423, 639)",0.0,,0.0,0.0,0.0,"(14, -10)",0.9931066256882988,_claycodeart-DPVvmG0KpNe4E.png
233,True,0.2,2.0,"(456, 534)",0.0,,0.0,0.0,0.0,"(16, -15)",0.9479074912048595,_claycodeart-DPVvmG0KpNe4E.png
234,True,0.3,1.44,"(274, 616)",0.0,,0.0,0.0,0.0,"(-19, 17)",0.9080420633318744,_claycodeart-DPVvmG0KpNe4E.png
235,True,0.4,1.8,"(553, 238)",0.0,,0.0,0.0,0.0,"(19, 16)",0.9093452789627188,_claycodeart-DPVvmG0KpNe4E.png
236,True,0.5,1.18,"(604, 20)",0.0,,0.0,0.0,0.0,"(20, -14)",1.0088660773142142,_claycodeart-DPVvmG0KpNe4E.png
237,True,0.6,1.5,"(471, 413)",0.0,,0.0,0.0,0.0,"(13, -10)",1.0181560164675731,_claycodeart-DPVvmG0KpNe4E.png
238,True,0.7,1.08,"(282, 472)",0.0,,0.0,0.0,0.0,"(11, -17)",1.0069084163646569,_claycodeart-DPVvmG0KpNe4E.png
239,True,0.8,1.93,"(428, 189)",0.0,,0.0,0.0,0.0,"(16, -19)",0.9158554181045508,_claycodeart-DPVvmG0KpNe4E.png
240,True,0.9,1.35,"(473, 250)",0.0,,0.0,0.0,0.0,"(-14, 18)",1.0628874836309106,_claycodeart-DPVvmG0KpNe4E.png
241,False,1.0,1.7,"(663, 45)",0.0,,0.0,0.0,0.0,"(-19, 17)",0.929521836804091,_claycodeart-DPVvmG0KpNe4E.png
243,True,0.1,1.04,"(678, 211)",0.0,,0.0,0.0,0.0,"(11, 14)",1.0472597165529762,_claycodeart-OPuod.png
244,True,0.2,1.17,"(104, 263)",0.0,,0.0,0.0,0.0,"(17, 10)",0.9876629994880892,_claycodeart-OPuod.png
245,True,0.3,1.22,"(205, 530)",0.0,,0.0,0.0,0.0,"(17, 13)",1.0026611387184503,_claycodeart-OPuod.png
246,True,0.4,1.39,"(251, 243)",0.0,,0.0,0.0,0.0,"(12, -15)",0.9837125578981343,_claycodeart-OPuod.png
247,True,0.5,1.38,"(289, 489)",0.0,,0.0,0.0,0.0,"(-12, 10)",1.0247323108892137,_claycodeart-OPuod.png
248,True,0.6,1.51,"(341, 451)",0.0,,0.0,0.0,0.0,"(-10, 13)",1.0170453970049786,_claycodeart-OPuod.png
249,True,0.7,1.8,"(668, 151)",0.0,,0.0,0.0,0.0,"(-14, -10)",0.9959575576465313,_claycodeart-OPuod.png
250,True,0.8,1.47,"(638, 96)",0.0,,0.0,0.0,0.0,"(-18, -19)",1.021348903922684,_claycodeart-OPuod.png
251,True,0.9,1.94,"(338, 486)",0.0,,0.0,0.0,0.0,"(-17, -17)",0.9180364461802669,_claycodeart-OPuod.png
252,True,1.0,1.68,"(280, 49)",0.0,,0.0,0.0,0.0,"(17, -20)",1.0487560995345366,_claycodeart-OPuod.png
254,True,0.1,1.49,"(498, 102)",0.0,,0.0,0.0,0.0,"(-20, -19)",0.9799639808493066,_claycodeart-TtAkZf4j98TBiE.png
